status_of_existing_checking_account,duration_in_month,credit_history,purpose,credit_amount,savings_account_bonds,present_employment_since,installment_rate_in_percentage_of_disposable_income,personal_status_and_sex,other_debtors_guarantors,present_residence_since,property,age_in_years,other_installment_plans,housing,number_of_existing_credits_at_this_bank,job,number_of_people_being_liable_to_provide_maintenance_for,telephone,foreign_worker,query_id
... >= 200 DM / salary assignments for at least 1 year,18.475231170654297,critical account/ other credits existing (not at this bank),business,4111.4912109375,A61,4 <= ... < 7 years,3.145028591156006,male : divorced/separated,none,1.1462812423706057,if not A121 : building society savings agreement/ life insurance,28.162681579589844,bank,own,1.0,skilled employee / official,1.045032620429993,"yes, registered under the customers name",yes,4cd29f08-1e38-4605-9cee-eccc1c7d90e9
... < 0 DM,18.475231170654297,no credits taken/ all credits paid back duly,car (used),4111.4912109375,A61,4 <= ... < 7 years,3.145028591156006,male : divorced/separated,none,1.1462812423706057,if not A121 : building society savings agreement/ life insurance,28.162681579589844,bank,own,1.0,skilled employee / official,1.045032620429993,"yes, registered under the customers name",no,4cd29f08-1e38-4605-9cee-eccc1c7d90e9
... < 0 DM,18.475231170654297,critical account/ other credits existing (not at this bank),business,4111.4912109375,A61,4 <= ... < 7 years,3.145028591156006,male : divorced/separated,none,1.1462812423706057,if not A121 : building society savings agreement/ life insurance,28.162681579589844,none,own,1.0,skilled employee / official,1.045032620429993,"yes, registered under the customers name",yes,4cd29f08-1e38-4605-9cee-eccc1c7d90e9
0 <= ... < 200 DM,18.475231170654297,no credits taken/ all credits paid back duly,business,4111.4912109375,A65,4 <= ... < 7 years,3.145028591156006,male : single,none,1.1462812423706057,if not A121 : building society savings agreement/ life insurance,28.162681579589844,bank,own,1.0,skilled employee / official,1.045032620429993,"yes, registered under the customers name",yes,4cd29f08-1e38-4605-9cee-eccc1c7d90e9
no checking account,18.475231170654297,no credits taken/ all credits paid back duly,business,4111.4912109375,A65,4 <= ... < 7 years,3.145028591156006,male : divorced/separated,none,1.1462812423706057,if not A121 : building society savings agreement/ life insurance,28.162681579589844,bank,own,1.0,skilled employee / official,1.045032620429993,"yes, registered under the customers name",yes,4cd29f08-1e38-4605-9cee-eccc1c7d90e9
... < 0 DM,18.475231170654297,critical account/ other credits existing (not at this bank),business,4111.4912109375,A61,4 <= ... < 7 years,3.145028591156006,female : divorced/separated/married,none,1.1462812423706057,if not A121 : building society savings agreement/ life insurance,28.162681579589844,bank,own,1.0,skilled employee / official,1.045032620429993,"yes, registered under the customers name",yes,4cd29f08-1e38-4605-9cee-eccc1c7d90e9
... < 0 DM,18.475231170654297,critical account/ other credits existing (not at this bank),business,4111.4912109375,A63,4 <= ... < 7 years,3.145028591156006,male : divorced/separated,none,1.1462812423706057,if not A121 : building society savings agreement/ life insurance,28.162681579589844,bank,own,1.0,skilled employee / official,1.045032620429993,"yes, registered under the customers name",yes,4cd29f08-1e38-4605-9cee-eccc1c7d90e9
... < 0 DM,18.475231170654297,no credits taken/ all credits paid back duly,business,4111.4912109375,A61,4 <= ... < 7 years,3.145028591156006,male : divorced/separated,none,1.1462812423706057,if not A121 : building society savings agreement/ life insurance,28.162681579589844,none,own,1.0,skilled employee / official,1.045032620429993,"yes, registered under the customers name",no,4cd29f08-1e38-4605-9cee-eccc1c7d90e9
... < 0 DM,18.475231170654297,critical account/ other credits existing (not at this bank),business,4111.4912109375,A61,4 <= ... < 7 years,3.145028591156006,male : married/widowed,none,1.1462812423706057,if not A121 : building society savings agreement/ life insurance,28.162681579589844,bank,own,1.0,skilled employee / official,1.045032620429993,"yes, registered under the customers name",yes,4cd29f08-1e38-4605-9cee-eccc1c7d90e9
... < 0 DM,18.475231170654297,critical account/ other credits existing (not at this bank),business,4111.4912109375,A61,4 <= ... < 7 years,3.145028591156006,male : divorced/separated,none,1.1462812423706057,if not A121 : building society savings agreement/ life insurance,28.162681579589844,none,own,1.0,skilled employee / official,1.045032620429993,none,yes,4cd29f08-1e38-4605-9cee-eccc1c7d90e9
... < 0 DM,18.475231170654297,delay in paying off in the past,business,4111.4912109375,A61,4 <= ... < 7 years,3.145028591156006,male : divorced/separated,none,1.1462812423706057,if not A121 : building society savings agreement/ life insurance,28.162681579589844,bank,own,1.0,skilled employee / official,1.045032620429993,"yes, registered under the customers name",no,4cd29f08-1e38-4605-9cee-eccc1c7d90e9
... >= 200 DM / salary assignments for at least 1 year,18.475231170654297,critical account/ other credits existing (not at this bank),business,4111.4912109375,A61,.. >= 7 years,3.145028591156006,male : single,none,1.1462812423706057,if not A121 : building society savings agreement/ life insurance,28.162681579589844,none,own,1.0,skilled employee / official,1.045032620429993,"yes, registered under the customers name",no,4cd29f08-1e38-4605-9cee-eccc1c7d90e9
... < 0 DM,18.475231170654297,no credits taken/ all credits paid back duly,business,4111.4912109375,A64,4 <= ... < 7 years,3.145028591156006,male : divorced/separated,none,1.1462812423706057,if not A121 : building society savings agreement/ life insurance,28.162681579589844,none,own,1.0,skilled employee / official,1.045032620429993,"yes, registered under the customers name",yes,4cd29f08-1e38-4605-9cee-eccc1c7d90e9
no checking account,18.475231170654297,critical account/ other credits existing (not at this bank),business,4111.4912109375,A65,4 <= ... < 7 years,3.145028591156006,male : divorced/separated,guarantor,1.1462812423706057,unknown / no property,28.162681579589844,bank,for free,1.0,skilled employee / official,1.045032620429993,"yes, registered under the customers name",yes,4cd29f08-1e38-4605-9cee-eccc1c7d90e9
... < 0 DM,18.475231170654297,all credits at this bank paid back duly,business,4111.4912109375,A65,4 <= ... < 7 years,3.145028591156006,female : divorced/separated/married,guarantor,1.1462812423706057,"if not A121/A122 : car or other, not in attribute 6",28.162681579589844,none,own,1.0,unskilled - resident,1.045032620429993,"yes, registered under the customers name",no,4cd29f08-1e38-4605-9cee-eccc1c7d90e9
... < 0 DM,18.475231170654297,critical account/ other credits existing (not at this bank),business,4111.4912109375,A65,4 <= ... < 7 years,3.145028591156006,male : divorced/separated,none,1.1462812423706057,if not A121 : building society savings agreement/ life insurance,28.162681579589844,bank,own,1.0,skilled employee / official,1.045032620429993,"yes, registered under the customers name",yes,4cd29f08-1e38-4605-9cee-eccc1c7d90e9
... < 0 DM,18.475231170654297,critical account/ other credits existing (not at this bank),business,4111.4912109375,A64,4 <= ... < 7 years,3.145028591156006,male : divorced/separated,none,1.1462812423706057,if not A121 : building society savings agreement/ life insurance,28.162681579589844,bank,own,1.0,skilled employee / official,1.045032620429993,"yes, registered under the customers name",yes,4cd29f08-1e38-4605-9cee-eccc1c7d90e9
... < 0 DM,18.475231170654297,no credits taken/ all credits paid back duly,others,4111.4912109375,A64,4 <= ... < 7 years,3.145028591156006,male : divorced/separated,co-applicant,1.1462812423706057,"if not A121/A122 : car or other, not in attribute 6",28.162681579589844,bank,own,1.0,skilled employee / official,1.045032620429993,"yes, registered under the customers name",no,4cd29f08-1e38-4605-9cee-eccc1c7d90e9
... >= 200 DM / salary assignments for at least 1 year,18.475231170654297,no credits taken/ all credits paid back duly,business,4111.4912109375,A61,4 <= ... < 7 years,3.145028591156006,male : divorced/separated,none,1.1462812423706057,if not A121 : building society savings agreement/ life insurance,28.162681579589844,bank,own,1.0,unemployed/ unskilled - non-resident,1.045032620429993,"yes, registered under the customers name",no,4cd29f08-1e38-4605-9cee-eccc1c7d90e9
... < 0 DM,18.475231170654297,existing credits paid back duly till now,business,4111.4912109375,A61,4 <= ... < 7 years,3.145028591156006,male : single,none,1.1462812423706057,if not A121 : building society savings agreement/ life insurance,28.162681579589844,none,own,1.0,skilled employee / official,1.045032620429993,"yes, registered under the customers name",no,4cd29f08-1e38-4605-9cee-eccc1c7d90e9
... < 0 DM,18.475231170654297,no credits taken/ all credits paid back duly,business,4111.4912109375,A64,.. >= 7 years,3.145028591156006,male : married/widowed,none,1.1462812423706057,if not A121 : building society savings agreement/ life insurance,28.162681579589844,none,own,1.0,skilled employee / official,1.045032620429993,"yes, registered under the customers name",yes,4cd29f08-1e38-4605-9cee-eccc1c7d90e9
... < 0 DM,18.475231170654297,no credits taken/ all credits paid back duly,business,4111.4912109375,A65,4 <= ... < 7 years,3.145028591156006,male : divorced/separated,none,1.1462812423706057,if not A121 : building society savings agreement/ life insurance,28.162681579589844,bank,own,1.0,skilled employee / official,1.045032620429993,"yes, registered under the customers name",no,4cd29f08-1e38-4605-9cee-eccc1c7d90e9
... < 0 DM,18.475231170654297,no credits taken/ all credits paid back duly,business,4111.4912109375,A61,4 <= ... < 7 years,3.145028591156006,male : single,co-applicant,1.1462812423706057,"if not A121/A122 : car or other, not in attribute 6",28.162681579589844,none,own,1.0,skilled employee / official,1.045032620429993,"yes, registered under the customers name",no,4cd29f08-1e38-4605-9cee-eccc1c7d90e9
no checking account,18.475231170654297,all credits at this bank paid back duly,radio/television,4111.4912109375,A61,4 <= ... < 7 years,3.145028591156006,male : divorced/separated,none,1.1462812423706057,"if not A121/A122 : car or other, not in attribute 6",28.162681579589844,bank,for free,1.0,skilled employee / official,1.045032620429993,none,no,4cd29f08-1e38-4605-9cee-eccc1c7d90e9
... < 0 DM,18.475231170654297,existing credits paid back duly till now,business,4111.4912109375,A63,4 <= ... < 7 years,3.145028591156006,male : divorced/separated,none,1.1462812423706057,if not A121 : building society savings agreement/ life insurance,28.162681579589844,bank,own,1.0,skilled employee / official,1.045032620429993,"yes, registered under the customers name",no,4cd29f08-1e38-4605-9cee-eccc1c7d90e9
no checking account,18.475231170654297,existing credits paid back duly till now,business,4111.4912109375,A61,4 <= ... < 7 years,3.145028591156006,male : divorced/separated,none,1.1462812423706057,if not A121 : building society savings agreement/ life insurance,28.162681579589844,bank,own,1.0,skilled employee / official,1.045032620429993,"yes, registered under the customers name",yes,4cd29f08-1e38-4605-9cee-eccc1c7d90e9
... < 0 DM,18.475231170654297,critical account/ other credits existing (not at this bank),business,4111.4912109375,A62,4 <= ... < 7 years,3.145028591156006,male : single,none,1.1462812423706057,if not A121 : building society savings agreement/ life insurance,28.162681579589844,bank,own,1.0,unemployed/ unskilled - non-resident,1.045032620429993,"yes, registered under the customers name",yes,4cd29f08-1e38-4605-9cee-eccc1c7d90e9
no checking account,18.475231170654297,no credits taken/ all credits paid back duly,business,4111.4912109375,A61,4 <= ... < 7 years,3.145028591156006,male : married/widowed,none,1.1462812423706057,if not A121 : building society savings agreement/ life insurance,28.162681579589844,bank,own,1.0,skilled employee / official,1.045032620429993,"yes, registered under the customers name",yes,4cd29f08-1e38-4605-9cee-eccc1c7d90e9
no checking account,18.475231170654297,no credits taken/ all credits paid back duly,business,4111.4912109375,A61,4 <= ... < 7 years,3.145028591156006,male : single,none,1.1462812423706057,if not A121 : building society savings agreement/ life insurance,28.162681579589844,bank,own,1.0,skilled employee / official,1.045032620429993,"yes, registered under the customers name",yes,4cd29f08-1e38-4605-9cee-eccc1c7d90e9
no checking account,18.475231170654297,no credits taken/ all credits paid back duly,business,4111.4912109375,A62,4 <= ... < 7 years,3.145028591156006,male : divorced/separated,none,1.1462812423706057,if not A121 : building society savings agreement/ life insurance,28.162681579589844,bank,own,1.0,skilled employee / official,1.045032620429993,"yes, registered under the customers name",no,4cd29f08-1e38-4605-9cee-eccc1c7d90e9
0 <= ... < 200 DM,18.475231170654297,no credits taken/ all credits paid back duly,business,4111.4912109375,A65,4 <= ... < 7 years,3.145028591156006,male : married/widowed,none,1.1462812423706057,"if not A121/A122 : car or other, not in attribute 6",28.162681579589844,bank,own,1.0,skilled employee / official,1.045032620429993,"yes, registered under the customers name",yes,4cd29f08-1e38-4605-9cee-eccc1c7d90e9
... < 0 DM,18.475231170654297,no credits taken/ all credits paid back duly,business,4111.4912109375,A64,4 <= ... < 7 years,3.145028591156006,male : single,none,1.1462812423706057,if not A121 : building society savings agreement/ life insurance,28.162681579589844,bank,own,1.0,skilled employee / official,1.045032620429993,"yes, registered under the customers name",no,4cd29f08-1e38-4605-9cee-eccc1c7d90e9
